Date,Close,Change,Max,Min
01/18/2023,"""17.38""","""-0.32""","""148.88""","""11.23"""
01/19/2023,"""16.76""","""-0.62""","""148.88""","""11.23"""
01/20/2023,"""17.84""","""1.08""","""148.88""","""11.23"""
01/23/2023,"""19.19""","""1.35""","""148.88""","""11.23"""
01/24/2023,"""19.26""","""0.07""","""148.88""","""11.23"""
01/25/2023,"""19.32""","""0.06""","""148.88""","""11.23"""
01/26/2023,"""19.80""","""0.48""","""148.88""","""11.23"""
01/27/2023,"""20.36""","""0.56""","""148.88""","""11.23"""
01/30/2023,"""19.16""","""-1.20""","""148.88""","""11.23"""
01/31/2023,"""19.54""","""0.38""","""148.88""","""11.23"""
02/01/2023,"""20.94""","""1.40""","""148.88""","""11.23"""
02/02/2023,"""21.71""","""0.77""","""148.88""","""11.23"""
02/03/2023,"""21.10""","""-0.61""","""148.88""","""11.23"""
02/06/2023,"""21.09""","""-0.01""","""148.88""","""11.23"""
02/07/2023,"""22.17""","""1.08""","""148.88""","""11.23"""
02/08/2023,"""22.20""","""0.03""","""148.88""","""11.23"""
02/09/2023,"""22.34""","""0.14""","""148.88""","""11.23"""
02/10/2023,"""21.26""","""-1.08""","""148.88""","""11.23"""
02/13/2023,"""21.79""","""0.53""","""148.88""","""11.23"""
02/14/2023,"""22.97""","""1.18""","""148.88""","""11.23"""
02/15/2023,"""22.76""","""-0.21""","""148.88""","""11.23"""
02/16/2023,"""22.00""","""-0.76""","""148.88""","""11.23"""
02/17/2023,"""21.39""","""-0.61""","""148.88""","""11.23"""
02/21/2023,"""20.66""","""-0.73""","""148.88""","""11.23"""
02/22/2023,"""20.75""","""0.09""","""148.88""","""11.23"""
02/23/2023,"""23.66""","""2.91""","""148.88""","""11.23"""
02/24/2023,"""23.29""","""-0.37""","""148.88""","""11.23"""
02/27/2023,"""23.50""","""0.21""","""148.88""","""11.23"""
02/28/2023,"""23.22""","""-0.28""","""148.88""","""11.23"""
03/01/2023,"""22.70""","""-0.52""","""148.88""","""11.23"""
03/02/2023,"""23.31""","""0.61""","""148.88""","""11.23"""
03/03/2023,"""23.89""","""0.58""","""148.88""","""11.23"""
03/06/2023,"""23.55""","""-0.34""","""148.88""","""11.23"""
03/07/2023,"""23.29""","""-0.26""","""148.88""","""11.23"""
03/08/2023,"""24.18""","""0.89""","""148.88""","""11.23"""
03/09/2023,"""23.44""","""-0.74""","""148.88""","""11.23"""
03/10/2023,"""22.97""","""-0.47""","""148.88""","""11.23"""
03/13/2023,"""22.97""","""0.00""","""148.88""","""11.23"""
