Date,Close,Change,Max,Min
03/22/2023,"""98.70""","""-1.91""","""227.03""","""81.82"""
03/23/2023,"""98.71""","""0.01""","""227.03""","""81.82"""
03/24/2023,"""98.13""","""-0.58""","""227.03""","""81.82"""
03/27/2023,"""98.04""","""-0.09""","""227.03""","""81.82"""
03/28/2023,"""97.24""","""-0.80""","""227.03""","""81.82"""
03/29/2023,"""100.25""","""3.01""","""227.03""","""81.82"""
03/30/2023,"""102.00""","""1.75""","""227.03""","""81.82"""
03/31/2023,"""103.29""","""1.29""","""227.03""","""81.82"""
04/03/2023,"""102.41""","""-0.88""","""227.03""","""81.82"""
04/04/2023,"""103.95""","""1.54""","""227.03""","""81.82"""
04/05/2023,"""101.10""","""-2.85""","""227.03""","""81.82"""
04/06/2023,"""102.06""","""0.96""","""227.03""","""81.82"""
04/10/2023,"""102.17""","""0.11""","""227.03""","""81.82"""
04/11/2023,"""99.92""","""-2.25""","""227.03""","""81.82"""
04/12/2023,"""97.83""","""-2.09""","""227.03""","""81.82"""
04/13/2023,"""102.40""","""4.57""","""227.03""","""81.82"""
04/14/2023,"""102.51""","""0.11""","""227.03""","""81.82"""
04/17/2023,"""102.74""","""0.23""","""227.03""","""81.82"""
04/18/2023,"""102.30""","""-0.44""","""227.03""","""81.82"""
04/19/2023,"""104.30""","""2.00""","""227.03""","""81.82"""
04/20/2023,"""103.81""","""-0.49""","""227.03""","""81.82"""
04/21/2023,"""106.96""","""3.15""","""227.03""","""81.82"""
04/24/2023,"""106.21""","""-0.75""","""227.03""","""81.82"""
04/25/2023,"""102.57""","""-3.64""","""227.03""","""81.82"""
04/26/2023,"""104.98""","""2.41""","""227.03""","""81.82"""
04/27/2023,"""109.82""","""4.84""","""227.03""","""81.82"""
04/28/2023,"""105.45""","""-4.37""","""227.03""","""81.82"""
05/01/2023,"""102.05""","""-3.40""","""227.03""","""81.82"""
05/02/2023,"""103.63""","""1.58""","""227.03""","""81.82"""
05/03/2023,"""103.65""","""0.02""","""227.03""","""81.82"""
05/04/2023,"""104.00""","""0.35""","""227.03""","""81.82"""
05/05/2023,"""105.65""","""1.65""","""227.03""","""81.82"""
05/08/2023,"""105.83""","""0.18""","""227.03""","""81.82"""
05/09/2023,"""106.62""","""0.79""","""227.03""","""81.82"""
05/10/2023,"""110.19""","""3.57""","""227.03""","""81.82"""
05/11/2023,"""112.18""","""1.99""","""227.03""","""81.82"""
05/12/2023,"""110.26""","""-1.92""","""227.03""","""81.82"""
