Date,Close,Change,Max,Min
10/21/2022,"""130.01""","""-1.52""","""623.77""","""88.91"""
10/24/2022,"""129.72""","""-0.29""","""623.77""","""88.91"""
10/25/2022,"""137.51""","""7.79""","""623.77""","""88.91"""
10/26/2022,"""129.82""","""-7.69""","""623.77""","""88.91"""
10/27/2022,"""97.94""","""-31.88""","""623.77""","""88.91"""
10/28/2022,"""99.20""","""1.26""","""623.77""","""88.91"""
10/31/2022,"""93.16""","""-6.04""","""623.77""","""88.91"""
11/01/2022,"""95.20""","""2.04""","""623.77""","""88.91"""
11/02/2022,"""90.54""","""-4.66""","""623.77""","""88.91"""
11/03/2022,"""88.91""","""-1.63""","""623.77""","""88.91"""
11/04/2022,"""90.79""","""1.88""","""623.77""","""88.91"""
11/07/2022,"""96.72""","""5.93""","""623.77""","""88.91"""
11/08/2022,"""96.47""","""-0.25""","""623.77""","""88.91"""
11/09/2022,"""101.47""","""5.00""","""623.77""","""88.91"""
11/10/2022,"""111.87""","""10.40""","""623.77""","""88.91"""
11/11/2022,"""113.02""","""1.15""","""623.77""","""88.91"""
